Stock_Title,Return_On_Equity,Current_Ratio,Asster_Turnover,WACC,Dividend_Yield,Earnings_Yield,Revenue_Change,Net_Income_Change,Price_Change
MCK,-1.917070544,0.9235773713952082,4.440163671373556,0.038030793,0.005017233,0.054494793,1.0482827333823295,3.1956912028725313,-0.004247579
MCMJ,,,,,,,,,
MCN,0.045950680290268595,,0.048332434,0.0424656,1.6240119657969443,0.042496679,0.31489731691297224,0.30159178648169627,0.019556726711261074
MCO,0.5454545454545454,1.7237894736842105,0.3810718516969824,0.071058864,0.005212141,0.019126383,0.8793824380829849,0.6205962059620597,0.025427709148396538
MCR,0.058104869,,0.043960635,0.073301172,,,-0.443199284,-0.423890582,-0.012779616
MCRB,-23.19920245,2.2753867003130988,0.020436717280609203,0.084995189,0.45406565395571336,-1.650000028,0.049183382,3.8146482051907653,0.07037039
MCRI,0.1623125535760009,0.7595206549802962,0.6896248170842582,0.12292248268420439,0.1837016707788642,0.066522052,1.208643901896165,1.277289452166803,0.017513749788016675
MCRO,,,,,0,0,,,1.602198521544196e-05
MCS,-0.026248802,0.40854886665174717,0.6362908816285584,0.13102615699608489,0.5856579358780757,-0.026748971,1.478238667609396,0.27653431270644213,0.009742543
MCV,,,,,,,,,
MCX,,,,,,,,,
MCY,-0.336812009,,0.5592509764839455,0.07160192,0.13936804701224367,-0.248190824,0.9122815716200681,-2.067751082,-0.002912011
MD,0.074397285,1.002356065698166,0.8399130792921465,0.093250979,0.21137865191020067,0.084946235,1.0318283206649677,0.5065132402797715,-0.001331588
MDB,-0.467064589,3.8004050894459245,0.4959803282715817,0.067236021,0.020243159409605613,-0.0123028,1.4695198573557249,1.1255662080517228,0.045609420436394155
MDC,0.18181703508395153,9.819048617,1.0661377979710893,,0.11607113025953768,0.14244343891402717,1.0881728398444963,0.9799217999606037,0.003422546
MDCA,,,,,,,,,
MDGL,-1.496283987,3.118099297634045,0,0.042977796,0.054177824,-0.074466244,1,1.221231692895479,0.033494489204816125
MDGS,-0.250760073,1.3888431179737954,0.9406764907681437,,33.43795153556931,-1.840490803,9.078671674243921,-1.44465705,-0.056410276
MDIA,0.42165996044465665,2.365741575058569,0.3991003567550799,0.077463841,14.351942165229607,4.790697594730839,0.9249406858868359,-5.082867478,-0.094202895
MDIV,,,,,0,0,,,0.005344016
MDJH,-0.437010905,3.5296298289949344,0.079969477,0.034550399999999995,14.275253080359422,-0.108892922,0.10089800509736058,0.9591961234669714,0.051572337
MDLA,,,,,,,,,
MDLQ,,,,,,,,,
MDLX,-1.215029733,0.134048438,0,0.043507374,,,1,0.9243989802717628,
MDLY,,,,,,,,,
MDLZ,0.10106758918275491,0.6031319108242185,0.4426019870434648,0.054850807123525205,0.002902758,0.027198674467756777,1.096657381615599,0.631860465,0.003773585
MDP,,,,,,,,,
MDRR,-0.276454821,5.915704565334972,0.12615906309206062,0.0746581,22.42986541,-0.426666667,0.9667707673333973,1.0927938823132606,0.028985479703797834
MDRRP,-0.276454821,5.915704565334972,0.12615906309206062,0.0746581,0,0,0.9667707673333973,1.0927938823132606,0
MDRX,0.095472177,1.391641472393535,0.6197505472679075,0.071555693,0.11828657245112298,0.098188753,1.0002242629932787,0.19194268475329343,0.027293916344039992
MDT,0.072994969,2.3947630096121975,0.34335004618023485,0.065828891,0.002546359,0.034352999,0.9855141071766711,0.7457828934312364,-0.003705608
MDU,0.10244655266091629,1.359653907162935,0.7218737284283745,0.061444233,0.062250709,0.091414145,1.2276345323746074,0.9718563143460864,-0.000327923
MDWD,-1.795766905,3.8019407812888777,0.5297504798464492,0.08452893,3.998301291082567,-0.386430676,1.1150107309683122,1.446313925171574,0.030097789291076982
MDY,,,,,0,0,,,0.012819917137490977
MDYG,,,,,0,0,,,0.016051874
MDYV,,,,,0,0,,,0.009127537
MEAR,,,,,0,0,,,0.000201129
MEC,0.085956111,1.3792655786350148,1.2242743105127094,0.070515503,1.022863287191471,0.063800277,1.1859304437301297,-2.513353912,0.006299207
MED,0.9259823017981992,1.5812170851846068,5.055380392330486,0.08922562,0.20565840257212764,0.1907170450340837,1.0475005684472773,0.8752491907017576,0.016072966973470937
MEDP,0.6350317169055895,0.41564961977422926,1.0794834731366845,0.073470851,0.039283862,0.024695788438802813,1.2780334337963737,1.3493027143548457,0.019397006763010705
MEDS,-4.549777497,0.9750008268154655,3.085764088984821,0.19559673563473856,106.02040329841518,-1.183602749,1.1576260236557545,0.6531556469546076,0.3525423447542204
MEET,,,,,,,,,
MEI,0.081864515,2.914035087719298,0.7470077892470395,0.072439894,0.163795662,0.094148704,1.013750429700928,0.7544031311154599,-0.000890407
MEIP,-1.292966212,5.286529006882989,0.4040758552756831,,7.954374906198408,-0.824137904,1.1994987345504582,0.5846769750615198,0.039999961853027344
MELI,0.2638204707170224,1.2792571829011914,0.7671083284799068,0.077238586,0.006371602,0.006089568,1.490592728815957,5.807228915662651,0.050199165
MEN,,,,,,,,,
MEOH,0.1675321127284728,1.9906006363135822,0.6501094778239548,0.094743538,0.099900988,0.10451857973409885,0.976584071,0.733542307,0.015616635449281713
MERC,0.2945204009613917,3.1163621743581063,0.8370297357430376,0.08712699,0.3456098791308966,0.39451478698254616,1.2648998616390916,1.444773902262147,0.004310279
MESA,-0.600471915,0.5172933790209999,0.554349798,0.13650448344724458,3.689456262716383,-3.009901019,0.9379737514618617,0.6575285474988778,-0.153846199
MESO,-0.163178157,1.9450716973941213,0.011205306125497637,0.16472593492844256,0.5781986363862188,-0.477521808,0.7345999412398394,0.8964607485741185,0
MET,0.093897929,0,0.10343363670866518,0.081776328,0.004572838,0.044306670523089446,1.0441116343867831,0.3873970094598718,0.004019417
METC,0.37529996959876843,0.905701741,0.9486013827705382,0.08853136,0.7117867222781432,0.15308497981851987,1.9961184781611467,2.9186347745164616,0.042704584062258855
METX,,,,,,,,,
MEXX,,,,,0,0,,,-0.006742394
MFA,-0.11643971,,-0.009208107,0.12117649831042245,0.2528542801186281,-0.228039032,-0.223068804,-0.704171861,-0.015748017
MFAC,,,,,,,,,
MFC,0.1312802704925523,,0.018003606846647764,0.096678251,0.007785828,0.16651583422983032,0.2554101702845875,1.0790145711281358,-0.00112236
MFD,0.008203325,,0.008691442,0.079164039,3.944827562321262,0.010165184391780564,0.077464914,0.053266946,-0.001228529
MFDX,,,,,0,0,,,0.001979145
MFEM,,,,,0,0,,,0.004009256
MFG,0.060824373,0,0.010501289510018287,0.072328384,0.007337805,12.744185834526698,1.0597659578774985,1.0472177032455574,-0.003508769
MFGP,,,,,,,,,
MFH,-0.334839654,5.257170953746815,0.045701278,0.041566819,0.037210754,-0.000375,1.2883846063168953,0.26008714048710346,0.036036527
MFIN,0.14529257364053344,0,0.069443541,0.1396896872780693,1.600695815534851,0.18883247999656097,1.0598922102305728,0.8102313890737044,0.024216535
MFINL,,,,,,,,,
MFL,,,,,,,,,
MFM,0.005362219,,0.003865593,2397640.535,,,-0.019158952,-0.017029565,0.013565925141738822
MFMS,,,,,0,0,,,0.004291827
MFNC,,,,,,,,,
MFO,,,,,,,,,
MFSF,,,,,,,,,
MFT,,,,,,,,,
MFUS,,,,,0,0,,,0.007092211
MFV,0.032540736,,0.039941113,0.041580000000000006,,,-0.309049841,-0.235474643,-0.011764751
MG,0.032748803224993704,1.6184829554218725,1.2850399323990847,0.090342569,1.8161023850392297,0.030054644103931476,1.0151255813129216,1.683678756476684,0.008196713
MGA,0.054138089,1.1388434260774687,1.361689877289575,0.09772222,0.015864645827528674,0.034529451,1.0440924893769659,0.3910171730515192,-0.008692629
MGC,,,,,0,0,,,0.010164578011672143
MGEE,0.10257434310152597,1.0818352276261651,0.2838095805529075,0.064621224,0.10367758676315877,0.042456093,1.1779390818089497,1.0490823649549457,-0.000141513
MGEN,,,,,,,,,
MGF,0.004565119,,0.007046323,0.0287142,,,-0.047083385,-0.028224156,0
MGI,,,,,,,,,
MGIC,0.15392105032955916,1.5962397390630108,1.1220471115985438,0.090894663,0.333643581,0.084623327,1.1800176963514286,1.359559243,-0.010506803
MGK,,,,,0,0,,,0.015501662489504353
MGLN,,,,,,,,,
MGM,0.30489168128764205,1.805776577473509,0.28730249968670807,0.043866389,0.019459240511843744,0.078782452,1.3561255312423168,1.1743688066519449,0.019531296566130507
MGNX,-0.843288995,4.570570447018165,0.5348845501091034,0.11533757102773615,0.6782442936153695,-0.202702705,1.983237047710958,0.5925240580857433,0.073113155
MGP,,,,,,,,,
MGPI,0.14658963686716914,4.309959667852906,0.6754883177590266,0.072143037,0.11713497098705683,0.050142105,1.2483373755425071,1.1988347005158422,0.042306929459561715
MGR,,,,,0,0,,,0.00047507
MGRC,0.14321626479423344,0.7851311018475124,0.4296780033773577,0.068546846,0.11085590690722973,0.039541882,1.1896623559375066,1.2835181985396578,0.008863031
MGTA,,,,,,,,,
MGTX,-1.100876522,1.8805317282386198,0.05002561,0.10421762667081738,0.9052014487544845,-0.40883191,0.42226996631389085,1.629127336257714,0.013888912395521702
MGU,,,,,,,,,
MGV,,,,,0,0,,,0.004191036
MGY,0.5671356646817528,2.5001895536818965,0.65867328,0.12876442460727702,0.063743847,0.22217002332537666,1.571374255692256,2.142045427312944,0.047790778
MGYR,0.07356618,0,0.033523937166865796,0.10863351578204627,,,1.0229367054550347,0.9734815001894178,0.001560098
MHD,-0.017167395,,-0.0107791,0.072690801,,,0.097054387,0.10025361264557342,0.020066870430825556
MHE,,,,,,,,,
MHF,0.027236961202732723,,0.027425605515617957,0.06355566,,,-0.205458446,-0.191638188,-0.004636744
MHH,0.10129879190260804,2.7189241703737794,2.2248367453778966,0.068065942,1.983389867207654,0.088967968,1.0911031836116967,0.7128712871287128,-0.062445735
MHI,-0.021037214,,-0.011846559,2261600.037,1.3161161470484375,-0.024333719,0.1085922115119489,0.12158375906455074,-0.0034563
MHK,0.003151341,1.9200494416642104,0.8312114671845734,0.08275654,0.038853762,0.003864734,1.0478948786106617,0.024436703353501253,-0.029103505
MHLA,,,,,0,0,,,-0.012557147
MHLD,-0.210981836,,0.035945759,0.09315505,1.4625173452240692,0.2751091748884638,0.6239027874367987,-2.253368362,-0.009615376
MHN,0.061580017,,0.037511444,,0.8256111790043956,0.089438628,5.46467824,5.569900976705279,-0.005797142
MHNC,,,,,0,0,,,0.006944502
MHO,0.2369517922466769,10.514533049438167,1.1121073034353606,0.11415276494870087,0.20153457261334817,0.12777696600914887,1.1029144765979326,1.2363355070199664,-0.003603947
MIC,,,,,,,,,
MICR,-0.271802292,1.6943036435300562,1.8888819130286578,0.036239581,37.34901879370914,-0.325396828,1.1055432662997968,-0.74880482,0
MICT,,,,,,,,,
MIDD,0.15604305893277698,2.029776865759235,0.5866082335277517,0.089466456,0.036653867,0.054834545766155145,1.2405755274406975,0.8937075735119511,0.014665221125152117
MIDF,,,,,,,,,
MIDU,,,,,0,0,,,0.036494267
MIE,,,,,,,,,
MIK,,,,,,,,,
MILN,,,,,0,0,,,0.005323243
MIME,,,,,,,,,
MIN,0.030099395232232422,,0.031406441,0.029157,,,-0.236185826,-0.219887759,-0.003597119
MINC,,,,,0,0,,,0
MIND,-0.383133784,2.4894188780651665,1.067959096719216,0.11241635301802348,4.090465664785567,-1.396054596,1.5186307179642533,0.5854822671528008,0
MINDP,-0.383133784,2.4894188780651665,1.067959096719216,0.11241635301802348,0,0,1.5186307179642533,0.5854822671528008,-0.010988963
MINI,,,,,,,,,
MINT,,,,,0,0,,,-0.000405155
MIRM,-0.95513845,2.9387909592300208,0.2183640969549965,0.19618877972306986,0.40618172946631415,-0.135840106,4.026648552617829,1.6152902795637472,0.011929436413124161
MIST,-0.880026527,11.696204593582017,0.067129412,,1.5413806503561887,-0.826347327,0.3333333333333333,1.3625183767764217,-0.019753126
MITK,0.017802098439967825,3.1877916882732054,0.3993868094669959,0.088324282,0.6119845723513307,0.005368098,1.201557634999207,0.38004512409125096,0.011328491889299519
MITO,,,,,,,,,
MITT,-0.114736387,,-0.002055024,0.09231222,2.1011084258580004,-0.49133859,-0.093362721,-0.509665406,-0.021778649
MIXT,0.041557916,1.340554775955864,0.8211969665218647,0.079753961,1.7249950438786292,0.029036005803568115,1.0118567420827111,0.5054208114451771,0.007194272
MIY,-0.133708579,,-0.078319769,1700081.032,0.7946439159953477,-0.159330991,-2.164214204,-2.206936775,-0.008865198
MJ,,,,,0,0,,,0.033333416590618725
MJCO,,,,,,,,,
MJJ,,,,,,,,,
MJO,,,,,,,,,
MKC,0.1344873238879997,0.6459066120236213,0.51796335,0.061232499,0.011828589018236019,0.037123649049626305,1.0490827493898118,0.9979472140762463,-0.002755521
MKD,,,,,,,,,
MKGI,,,,,,,,,
MKL,-0.016388385,,0.23730157134608706,0.068587824,0.014761296849350266,-0.01659976,0.9146080997648679,-0.088298035,-0.003759519
MKSI,0.074280616,2.9348739495798317,0.3085689430187038,0.097774787,0.052425428930177334,0.054146008080913265,1.2023728813559322,0.604355717,0.025274589
MKTX,0.23145464821250344,2.761072880341704,0.4467664940678889,0.086823095,0.024827823780331205,0.022810311971237507,1.0276829133945011,0.9702816726641023,-0.01053112
MLAB,0.002363525,2.743951659401739,0.33102056110916367,0.049503301,0.2891972982386048,0.001622602,1.1884883500149186,0.49706039551042225,-0.027989125
MLCO,1.0943180548613765,1.730875185,0.14513097702548242,0.073055829,0.04770181,-0.226268323,0.6708440256097827,1.1463194994524184,0.000834744
MLHR,,,,,,,,,
MLI,0.36758660661539305,4.4061872837680705,1.7759796539331314,0.09754116,0.080783741,0.12513255162381504,1.0565376743174213,1.4050969008793648,0.005441246
MLM,0.12088417823024894,1.9901079136690647,0.41088864582221746,0.068144922,0.012577579249165742,0.02788078,1.137920206871075,1.2338790035587188,0.010970139354491648
MLN,,,,,0,0,,,0.005717575
MLND,,,,,,,,,
MLNX,,,,,,,,,
MLP,0.052913656,6.597312527091461,0.49426967881903505,,1.4378730330982095,0.005663939,1.6844812344289963,-0.52251462,0.015789433529502572
MLPA,,,,,0,0,,,0.016453785581044267
MLPB,,,,,0,0,,,0.002158608
MLPC,,,,,,,,,
MLPE,,,,,,,,,
MLPG,,,,,,,,,
MLPI,,,,,,,,,
MLPO,,,,,,,,,
MLPX,,,,,0,0,,,0.023582504
MLPY,,,,,,,,,
MLR,0.069332134,2.4083255947997055,1.6920760466586495,0.097636452,0.8758868354208637,0.042090327771699076,1.1825566290719132,1.2516764072593047,0.011698093054429481
MLSS,-0.851396236,3.930842886041807,0.6426690067483155,,7.659491652338518,-0.173913044,0.8545514765042901,1.2768738971801985,-0.061224491
MLTI,,,,,,,,,
MLVF,,,,,,,,,
MMAC,,,,,,,,,
MMC,0.2899239543726236,1.1571388733965422,0.6193579243139834,0.064788139,0.003199555,0.032247849,1.0454086781029264,0.9704104358892778,0.001988202
MMD,-0.017645485,,-0.010818844,0.058166717,,,0.14664354320946657,0.15197767549835714,-0.009146318
MMI,0.14607384069437107,3.467684110120712,1.2969010907554788,0.095813387,0.18957674756290382,0.059752747,1.0040649779395885,0.7315575208815891,-0.013413276
MMIN,,,,,0,0,,,0.00125631
MMIT,,,,,0,0,,,0.003722091
MMLP,,1.90333108,1.701388158323189,0.28257189396747595,2.265873990680775,-0.108333329,1.154626254064057,48.976303317535546,0.009933765
MMM,0.3924059231082733,1.5423711015436312,0.7368205790549994,0.067921875,0.00382296,0.093395536,0.9681516051477868,0.9756797838203006,-0.007757039
MMP,,,,,,,,,
MMS,0.097007198,1.4598140561593551,1.2305513803136487,0.067900331,0.058641665159101436,0.031600286,1.0591036355289485,0.7937672939929745,0.000135292
MMSI,0.065113767,2.3978970744861656,0.6917094459862762,0.076001176,0.067025866,0.017245919112547532,1.070928056824325,1.53787097,0.020402273
MMT,0.068051274,,0.050456393691819014,0.073599271,,,-0.32550796,-0.312225222,-0.010916968
MMTM,,,,,0,0,,,0.009583487
MMU,-0.020705277,,-0.003180131,0.063460478,,,0.037703199982822524,0.1590269473616267,0.003944769
MMX,,,,,,,,,
MMYT,-0.013019138,1.481093687315114,0.4361119997058445,0.095405255,0.088295358,-0.002128565,1.9512769723810715,0.24933377381345667,0.022287128
MN,,,,,,,,,
MNA,,,,,0,0,,,0.001261063
MNCL,,,,,,,,,
MNCLU,,,,,,,,,
MNDO,0.22207754021926324,3.9245939675174015,0.6789213369876823,0.082889548,6.248690149050577,0.13265305864269766,0.8184649272720368,0.8890196737851017,0.004739332
MNE,,,,,,,,,
MNK,,,,,,,,,
MNKD,0.34884927635727914,3.490489776509748,0.33788039907613737,0.076163057,0.19784249698951129,-0.093406591,1.3224728930834284,1.0799990114425524,0.019193839520226685
MNLO,,,,,,,,,
MNOV,-0.200294354,18.505997724206022,0,0.082139417,2.4899369928882003,-0.193333333,0,1.3882704910041708,-0.027649852
MNP,,,,,,,,,
MNPR,-1.042220088,4.207789078185455,0,0.083926462,8.981180243896397,-2.441176445,1,1.1551553603426654,0.068965556
MNR,1.0772954840449742,1.2200719334910017,1.3488626286141838,0.044046485,0.15209780049085297,0.4079563428364946,3.049796558954591,4.618526602,0.035986905
MNRL,,,,,,,,,
MNRO,0.056190479,0.5754234967507241,0.745905316,0.050295645469023584,0.18083244771816995,0.040899795,0.975027366,0.6342255717255717,0.000438703
MNSB,0.13452557468655754,,0.038864318387995124,0.082746783,1.2920503644547208,0.13139863241331884,1.2547865741206452,1.2031031527671283,0.008443449
MNST,0.16962520218743207,4.755490639515039,0.7609996497090052,0.0812412,0.004965034,0.01961465,1.1389007592370959,0.8650784950725059,0.004441344
MNTA,,,,,,,,,
MNTX,-0.083928419,1.4746995755311643,1.1574409453810814,0.10475122660211211,3.4230860088169934,-0.027459955,1.2945792501619087,1.071725344412858,0.056994828
MO,-1.450792852,0.8379758588672238,0.5598311414190615,0.051861575,0.00322706,0.079077838,0.9799630524371181,2.328888888888889,0.004613337
MOAT,,,,,0,0,,,0.006435767
MOBL,,,,,,,,,
MOD,0.2582658569500675,1.6690987970814435,1.4674628009451434,0.1326483203722518,0.25292750902386024,0.049222445,1.120872152577923,1.7969483568075117,0.000994458
MODN,-0.293791085,4.106956791510211,0.4988312220678071,0.057222063114799056,,,1.1382480699384936,1.1846341889296315,0.002211306
MOFG,0.12344939964650471,0,0.032514599,0.092292821,0.5338584413261329,0.14455592798429892,1.0761973290931597,0.8755001007397174,0.005674663
MOGO,-1.494129106,1.4900985676424168,0.3112905992938861,0.16098591695337017,6.038172797763048,-3.538043414,1.1987169457048976,4.988948778945467,-0.050434789
MOGU,-0.279251038,2.062034268203575,0.23533587250595245,0.06341384,12.205300883453589,-10.99476459,0.6876957587215419,0.2781869334166927,-0.00784313
MOH,0.26720647773279355,1.4710430342815464,2.596556764658113,0.057295510190151396,0.014375940340740254,0.037972932,1.1513449281624717,1.2018209408194234,0.025335464166774457
MOHO,,,,,,,,,
MOM,,,,,,,,,
MOMO,0.13772299517866568,2.474448251,0.8025586517197195,0.069807267,0.1428349149344858,1.0935252098666735,0.8715983067456227,-0.509413778,-0.014721382
MOO,,,,,0,0,,,0.014210206257071034
MOR,-0.959650739,3.912535674,0.11609297738423408,-1.259305336,0.5456117503832554,-0.111616166,1.5492686718365856,0.29362474303542374,-0.001406502
MORF,-0.169114256,21.148078944295225,0.1921055701608024,0.11184405510699602,0.2656897104106517,-0.053670362,3.5772456299888855,0.6179585941261435,0.034772634
MORN,0.058404440394333526,0.9187535410764872,0.5383331414757684,0.070592005,0.028518118267760878,0.005764394,1.100806214323545,0.3647180548370409,0.00513453
MORT,,,,,0,0,,,-0.007569399
MOS,0.29721434141323644,1.1848277856084426,0.8178055246728813,0.099634631,0.017639839556023017,0.2846347643519579,1.5476718403547671,2.1972280142278917,0.026272552
MOSY,,,,,,,,,
MOTI,,,,,0,0,,,0.002385811
MOTO,,,,,0,0,,,0.010603846900190561
MOTS,-6.246892845,3.2027505730360493,0.033546778,0.11170548264162873,91.95733729,-67.52941303,1.514066496163683,0.9770924184311459,-0.044943848
MOV,0.1862231730909406,3.9825094790057576,0.9545426269986861,0.085620228,0.3615500045536842,0.14162985253822558,1.026631877,1.0319763316193409,-0.015403266
MOXC,,,,,,,,,
MPA,-0.031576501,,-0.019018017,,,,0.19183581645458503,0.19642494508113476,-0.003590661
MPAA,-0.013127389,1.4048333472733356,0.6641038728714277,0.15342415360777953,1.171110906180243,-0.023554603,1.0503853558621454,-0.571525608,0.027350483223523625
MPB,0.1070222749897969,,0.03764067,0.07787392,0.5490662620425696,0.14168039138038696,1.3383661918388643,1.8692997714792456,-0.0105506
MPC,0.523759697,1.7603396603396604,1.9738053924185799,0.088834417,0.004666229,0.1908196271470271,1.4789845228073977,1.4906551653316902,0.042643378
MPLX,-493,0.7934194085797585,0.2955558670965933,0.084591319,0.008053291,0.10212417961156577,1.100887728,1.281767955801105,0.004603981
MPV,0.043798171542516584,,0.044393588,0.068133333,2.0362464524109973,0.042307691,0.3124036235430481,0.2742056792550528,0.008103681
MPW,0.10504061638308554,1.0909576944638881,0.078484637,0.063997853,0.038393278,0.3054989911640421,0.9988230488214627,1.3758660164842285,-0.006938415
MPWR,0.26229861884379857,5.355425208807897,0.8714172962550119,,0.016536635440840775,0.014854623743311366,1.4854702524759935,1.8083901116836003,0.048695089940313796
MPX,0.3243823413543869,5.298770665536244,2.3271844363680785,0.10008479919533692,0.6867106737020183,0.10350877539346177,1.2784466501573752,1.3900296286088334,0.022530349
MQT,-0.009860844,,-0.005733704,0.10584757484431145,,,0.058485381528584304,0.064864016,0.002935395
MQY,-0.009063961,,-0.005485229,0.069265402,,,0.053687615535966245,0.057326751221138596,0.0034188
MR,,,,,,,,,
MRAM,0.1585195530726257,4.1146666666666665,1.0840727956192506,0.086130515,2.446879402730594,0.033185841,1.0877488847785877,1.4112364724844577,0.024163589530783458
MRBK,0.14241257828810022,,0.054238426,0.098253047,1.477991652134127,0.13309352883245698,0.7402563881958186,0.6134326261065055,-0.006247962
MRC,0.10121457489878542,2.024822695035461,1.774670185,0.10583359701655141,0.2833618525587288,0.055404177,1.2614403600900226,-5.357142857,0.037500007450580686
MRCC,-0.012381177,,0.007948743,0.098062919,1.3899028759780712,-0.018400566,0.11183325862841775,-0.085831356,-0.027272701
MRCCL,,,,,,,,,
MRCY,-0.018085959,4.016985047,0.4072490755287666,0.070717106,0.10515679737407786,-0.013672409,0.9855140220016859,-2.51308204,0.008078922
MREO,-0.552725157,2.5177695830125217,0,0.10546332331960906,2.9684204060615484,-0.129870133,0,-2.687308448,0.050000000000000044
MRGR,,,,,0,0,,,0.002303562
MRIN,-0.557162071,5.591505916680175,0.4756914741944682,0.083881638,16.349123807616266,-3.108108068,0.8197788697788698,1.4081427688504327,-0.019607825
MRK,0.31569220064795284,1.473740665869054,0.543083547,0.051326136350115854,0.000941698,0.052559165074643435,1.217210085413929,1.112652310521879,-0.006568254
MRKR,-1.526995434,2.1356544474427475,0.15978068097015577,0.085116127,11.33311277155755,-0.650909091,1,0.7146967739412077,-0.107142842
MRLN,,,,,,,,,
MRNA,0.43727448622078124,2.728214503351615,0.7299481785134194,0.11906011499205947,0.003757689,0.21377577327694205,1.0642196662156067,0.6852974922143911,0.010391645082231227
MRNS,-0.170827586,10.088259983211417,0.098174308,0.12802657232878956,1.5958227190484715,-0.046918124,1.6603453893776474,0.20061553413784725,-0.054117652
MRO,0.3169255067122927,0.7246313963573288,0.3781344032096289,0.12390135060001263,0.015088195127836062,0.2181291404504911,1.346188180682021,3.8181818181818183,0.040561659137450023
MRSN,-2.218321257,3.487474462762064,0.079502901,0.1056198781023134,0.4938144483766955,-0.939655199,618.1627906976744,1.200823238856874,0.033158823
MRTN,0.15677087846755094,1.8971925026144316,1.3087972297212636,0.086061995,0.16575839250517518,0.064346999,1.2980904724930262,1.2917778714238892,0.021972422681718617
MRTX,-0.743457205,6.955001003461944,0.010340523861116354,0.077669639,0.10102032427255456,-0.224340426,0.172501803,1.2734399708482873,-0.026580957
MRUS,-0.531031552,3.8826622405797835,0.11044186305910098,,0.37768866928716116,-0.106181818,0.846844645,1.9635117337164751,-0.001280378
MRVL,-0.010455836,1.3747433695060125,0.262835171,0.081775958,0.008648292,-0.00315039,1.3265507350304768,0.38836104513064135,0.053348098899758334
MS,0.11013471005881707,0,0.042542519,0.082497019,0.001828185,0.066809651,0.890027298,0.7336038313156844,-0.000933292
MSA,0.1944592694272529,2.5447096410449164,0.6428138104886209,0.072992548,0.047146575,0.02712788,1.091253137092178,8.417525773195877,0.011097901
MSB,0.46415319800280064,5.269454339006548,0.5310023915341306,0.091282322,1.1196316137316236,0.019785052,0.10567658294028773,0.077205373,-0.000554336
MSBF,,,,,,,,,
MSBI,0.13054098874994396,,0.041028955377893785,0.083688099,0.44709140757767035,0.15384615682738434,1.138509742415893,1.2177650429799427,0.009046354
MSC,-0.372599284,2.238777795294051,0.00321356,0.02907143,0.22914483893047835,-0.283333332,0.10805853950668114,1.292593692463028,-0.064516138
MSCI,-0.863727956,1.397789891781625,0.4499414211206125,0.060793238,0.007116611,0.019057720383140853,1.100342346433451,1.1991644432445387,0.018236628491900442
MSD,-0.24375535,,-0.234704422,0.0370536,1.9881147129813854,-0.266187058,8.785141509433963,8.127567567567567,-0.001524352
MSEX,0.10543671659890858,0.3165307698181726,0.15117874261249942,0.060063933,0.18805425547110927,0.036574213647453856,1.1347831858097959,1.1610705196617683,-0.011363682
MSFT,0.35088714643856406,1.769167251,0.5143867603938094,0.075108698,0.00014855,0.025848313,1.0688202955565642,0.9948170144903626,0.014608898794767233
MSG,,,,,,,,,
MSGN,,,,,,,,,
MSI,11.75,1.1524122807017543,0.7110972373965975,0.060267297,0.006146424,0.025998914354373723,1.1151633826948966,1.0947791164658633,0.00345771
MSM,0.2320452634055453,2.0287033672294115,1.5758926220081175,0.073791148,0.058027211,0.060635985,1.0859691762464405,1.0101446204375695,0.001591832
MSN,-0.053419223,6.689974182444062,0.22877817092218927,0.065676095,23.321239225951963,-0.109090907,0.8746039483304899,0.37506894649751793,-0.018518611
MSON,,,,,,,,,
MSTR,3.8363880768427645,0.8335333944543687,0.20714010700866956,0.075596563,0.16141101554367807,-0.205550807,0.9774885367353092,2.7448214685889294,0.004482098
MSUS,,,,,,,,,
MSVB,0.056449192725526676,,0.033095855,0.053301159,7.582897646033868,0.068181819,1.0931174089068827,1.169776119402985,0.014040586
MT,0.17500752558699578,1.6572015358514154,0.8444900419896982,0.12069222804724665,0.010923362,0.35963368156051356,1.042744642227475,0.621957743,0.006383781
MTA,-0.092174656,1.463647532581189,0.018438705,0.1134536291434227,1.1950225603669598,-0.07792208,0.8126685112620325,1.0481450040507916,0.010101049022522401
MTB,0.078665921,0,0.040744111,0.080049048,0.011202546919464826,0.084549167,1.3649649886544415,1.0715089635700628,0.000206931
MTBC,,,,,,,,,
MTBCP,,,,,,,,,
MTC,-0.601573407,7.696595943686256,0.096284204,,103.52032528156182,-1.61,1.683112416467086,0.8006768069518796,0.024590173278520977
MTCH,-1.005754776,1.586013581280983,0.7623769832579605,0.07528653,0.022840735495084523,0.035068493,1.0689061056013236,1.3032626033853876,0.031417366
MTD,35.19146533295688,1.1980934556965004,1.1223555754718466,0.062102564598801535,0.008059593,0.031979621132769386,1.0542718663342237,1.1346151095274941,-0.004569527
MTDR,0.3903199083707487,1.8612298197692894,0.5505486087419131,0.1709241133555759,0.042201716067747426,0.18079493298718835,1.8388815025547496,2.075679353400528,0.065838977
MTEM,6.1272799365582875,1.1964892610630322,0.2025054332226186,0.10139779486206513,12.379076113961412,-6.635388706,0.5104788484895469,1.116963221,-0.078947338
MTEX,-0.316732506,1.1714256987733762,2.792867611138251,0.089541038,8.035143702272622,-0.290123443,0.8588275059150486,-0.456208088,0.022621774641888193
MTG,0.18638756424008238,,0.18873898760386773,0.099425692,0.06609049,0.14667459127607055,0.9891285554641871,1.3627908148722092,-0.000762721
